Name,Asset Serial Number,Make,Model,Odometer,Odometer unit of measure,Odometer Last Reported Time,Sample Meter,Hour meter unit of measure,Sample Date,Fluid Sample,Lab report number,Lifetime Energy Generated Value,Service Meter Unit,Lifetime Energy Generated Timestamp,Lifetime Fuel Consumed Value,Service Meter Unit,Lifetime Fuel Consumed Timestamp,Severity,Recommendation,Odometer Value,Service Meter Unit,Odometer Timestamp,Hours Value,Service Meter Unit,Analysis Date,Last Known Location,Last Known Location Last Reported Time
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,DIFERENCIAL TRASEIRO,U330-53156-2724,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Action Required,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1198.0,h,2023-06-09T03:50:02-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,CAIXA TRANSFERENCIA,U330-53156-2729,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,1198.0,h,2023-06-09T03:53:03-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,COMANDO F CENT ESQ,U330-53156-2731,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Monitor Compartment,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1198.0,h,2023-06-09T03:53:37-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,MOTOR,U330-53156-2732,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Action Required,"Os teores de Ferro, Chumbo e Cobre podem indicar desgastes nas camisas, eixos comandos, engrenagens, válvulas, arruelas de encostos, casquilhos e buchas. Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Verificar imediatamente limalhas no filtro, nível, pressão e histórico de complemento de óleo, vibrações e ruídos anormais.  Coletar nova amostra na metade do período normal de coleta.",,,,1198.0,h,2023-06-09T03:54:33-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,COMANDO F DIANT ESQ,U330-53156-2785,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.",,,,1198.0,h,2023-06-12T02:57:11-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,SISTEMA HIDRÁULICO,U330-53156-2726,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.",,,,1198.0,h,2023-06-12T02:46:52-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,COMANDO F CENT DIR,U330-53156-2725,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Monitor Compartment,"Os teores de Ferro e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra regularmente.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1198.0,h,2023-06-09T03:50:39-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,RADIADOR,U060-53163-9266,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.,,,,1198.0,h,2023-06-15T01:36:36-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
060-003,3F300700,CAT,730,19781.5321963,mi,2024-03-09T20:42:12-06:00,4705.227653068,h,2023-04-23T00:00Z,DIFERENCIAL CENTRAL,U330-53156-2786,,,,28287.8560608428,usGal,2024-03-09T20:42:12-06:00,Action Required,"Os teores de Ferro e Cobre associado a quantidade excessiva de limalhas ferrosas, podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1198.0,h,2023-06-09T05:03:17-06:00,"Itaituba, Brazil 68180",2024-03-09T20:42:23-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,RADIADOR,U060-53163-9283,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,492.0,h,2023-06-15T01:39:24-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,COMANDO GIRO DIANT,U330-53156-2790,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,Action Required,Os teores de Ferro e Cromo podem indicar desgastes em engrenagens e rolamentos. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o tipo de óleo informado e utilizado.,,,,492.0,h,2023-06-09T05:05:19-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
060-001,3F300693,CAT,730,27515.6748962,mi,2024-03-09T14:49:09-06:00,6706.1975871760005,h,2023-04-22T00:00Z,MOTOR,U330-53156-2765,,,,36804.1003560816,usGal,2024-03-09T14:49:09-06:00,Action Required,"Os teores de Ferro, Chumbo e Cobre podem indicar desgaste em engrenagens, buchas e arruelas de encosto. Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Verificar imediatamente ruídos anormais e presença de limalhas.  Avaliar modo de aplicação e operação do equipamento.  Coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1809.0,h,2023-06-09T04:15:51-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:09-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,MOTOR,U330-53156-2814,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,Action Required,"Os teores de Ferro, Chumbo e Cobre podem indicar desgastes nas camisas, eixos comandos, engrenagens, válvulas, arruelas de encostos, casquilhos e buchas. Verificar imediatamente limalhas no filtro, nível, pressão e histórico de complemento de óleo, vibrações e ruídos anormais.  Coletar nova amostra na metade do período normal de coleta.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,492.0,h,2023-06-09T08:16:28-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,SISTEMA HIDRÁULICO,U330-53156-2797,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,492.0,h,2023-06-12T02:57:32-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,COMANDO F TRAS DIR,U330-53156-2783,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o tipo de óleo informado e utilizado.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,492.0,h,2023-06-12T02:56:30-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,COMANDO GIRO TRAS,U330-53156-2782,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,Action Required,Os teores de Ferro e Cromo podem indicar desgastes em engrenagens e rolamentos. Verificar imediatamente presença de limalhas e ruídos anormais. Avaliar o modo de operação e aplicação do equipamento.  Trocar o óleo e coletar nova amostra na metade do período normal de coleta.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o tipo de óleo informado e utilizado.,,,,492.0,h,2023-06-09T04:57:06-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
021-005,MZA10131,CAT,395,13.1730652,mi,2024-03-08T12:08:30-06:00,3656.356536194,h,2023-04-22T00:00Z,COMANDO F TRAS ESQ,U330-53156-2813,,,,61002.20916747841,usGal,2024-03-08T12:08:30-06:00,Monitor Compartment,Os teores de Silício e Alumínio sinalizam entrada de poeira que pode ocasionar desgaste.  Verificar na inspeção diária danos nas vedações e ruídos anormais.  Na próxima revisão verificar presença de limalhas.  Trocar o óleo e coletar nova amostra regularmente.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Baixa viscosidade com relação ao tipo de óleo informado.  Verificar o tipo de óleo informado e utilizado.,,,,492.0,h,2023-06-09T08:15:13-06:00,"Itaituba, Brazil 68180",2024-03-08T12:35:57-06:00
050-004,GCT03319,CAT,D6T,2077.6782127,mi,2023-05-09T11:40:21-06:00,1164.87454301,h,2023-04-21T00:00Z,TRANSMISSÃO PS,U330-53156-2803,,,,7743.3698268624,usGal,2023-05-09T11:40:21-06:00,Monitor Compartment,"O resultado da contagem de partículas acima de -/18/15 é considerado alto para transmissões. Níveis elevados de contaminação por partículas podem gerar desgaste abrasivo, danificar componentes e causar obstrução prematura de filtros (se aplicável).  Verificar na inspeção diária danos nas vedações e ruídos anormais. Na próxima revisão trocar o filtro de óleo para um de alta eficiência, se aplicável e rodar por 250 horas ou efetuar diálise no óleo.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,836.0,h,2023-06-09T08:08:22-06:00,"Itaituba, Brazil 68180",2023-05-09T11:40:21-06:00
050-004,GCT03319,CAT,D6T,2077.6782127,mi,2023-05-09T11:40:21-06:00,1164.87454301,h,2023-04-21T00:00Z,COMANDO F TRAS DIR,U330-53156-2802,,,,7743.3698268624,usGal,2023-05-09T11:40:21-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,836.0,h,2023-06-09T08:08:13-06:00,"Itaituba, Brazil 68180",2023-05-09T11:40:21-06:00
050-004,GCT03319,CAT,D6T,2077.6782127,mi,2023-05-09T11:40:21-06:00,1164.87454301,h,2023-04-21T00:00Z,COMANDO F TRAS ESQ,U330-53156-2800,,,,7743.3698268624,usGal,2023-05-09T11:40:21-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,836.0,h,2023-06-09T06:27:18-06:00,"Itaituba, Brazil 68180",2023-05-09T11:40:21-06:00
050-004,GCT03319,CAT,D6T,2077.6782127,mi,2023-05-09T11:40:21-06:00,1164.87454301,h,2023-04-21T00:00Z,RADIADOR,U060-53163-9251,,,,7743.3698268624,usGal,2023-05-09T11:40:21-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.,,,,837.0,h,2023-06-15T01:32:08-06:00,"Itaituba, Brazil 68180",2023-05-09T11:40:21-06:00
050-004,GCT03319,CAT,D6T,2077.6782127,mi,2023-05-09T11:40:21-06:00,1164.87454301,h,2023-04-21T00:00Z,MOTOR,U330-53156-2801,,,,7743.3698268624,usGal,2023-05-09T11:40:21-06:00,Monitor Compartment,"Os teores de Ferro, Cobre, Chumbo, Alumínio e Silício podem ser consequência do período de amaciamento. Entretanto recomenda-se verificar presença de limalhas no filtro, ruidos anormais e danos em vedações.  Coletar nova amostra regularmente.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,836.0,h,2023-06-09T08:06:59-06:00,"Itaituba, Brazil 68180",2023-05-09T11:40:21-06:00
050-004,GCT03319,CAT,D6T,2077.6782127,mi,2023-05-09T11:40:21-06:00,1164.87454301,h,2023-04-21T00:00Z,SISTEMA HIDRÁULICO,U330-53156-2712,,,,7743.3698268624,usGal,2023-05-09T11:40:21-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,836.0,h,2023-06-12T02:42:37-06:00,"Itaituba, Brazil 68180",2023-05-09T11:40:21-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,MOTOR,U330-53156-2750,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,Monitor Compartment,"Os teores de Cobre, Alumínio e Silício podem ser consequência do período de amaciamento. Entretanto recomenda-se verificar presença de limalhas no filtro, ruidos anormais e danos em vedações. Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Coletar nova amostra regularmente.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,935.0,h,2023-06-09T04:03:03-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,RADIADOR,U060-53163-9274,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,935.0,h,2023-06-15T01:38:05-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,TRANSMISSÃO,U330-53156-2745,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Monitorar nos intervalos regulares.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:01:21-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,RODA DIANT ESQ,U330-53156-2748,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:01:59-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,SISTEMA DE DIREÇÃO,U330-53156-2751,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:03:26-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,RODA DIANT DIR,U330-53156-2746,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:01:30-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,DIFERENCIAL TRASEIRO,U330-53156-2752,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:03:38-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,COMANDO F TRAS DIR,U330-53156-2749,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.",,,,935.0,h,2023-06-12T02:49:58-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,SISTEMA HIDRÁULICO,U330-53156-2761,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:10:51-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
040-002,KYD02702,CAT,777E,137816.980945,mi,2024-03-10T05:39:51-06:00,6184.211058476,h,2023-04-19T00:00Z,COMANDO F TRAS ESQ,U330-53156-2747,,,,95645.5609589116,usGal,2024-03-10T05:39:51-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Informar os resultados das verificações anteriores para melhor acompanhamento.,,,,935.0,h,2023-06-09T04:01:37-06:00,"Itaituba, Brazil 68180",2024-03-10T05:39:51-06:00
050-005,GCT03317,CAT,D6T,2495.3637989,mi,2024-03-09T20:49:52-06:00,1424.4425284420001,h,2023-04-15T00:00Z,MOTOR,U330-53156-2777,,,,9938.2433379548,usGal,2024-03-09T20:49:52-06:00,Monitor Compartment,"Os teores de Ferro e Cobre podem ser consequência do período de amaciamento. Entretanto recomenda-se verificar presença de limalhas no filtro, ruidos anormais e danos em vedações.  Coletar nova amostra regularmente.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,0.0,h,2023-06-09T04:56:10-06:00,"Itaituba, Brazil 68180",2024-03-09T20:49:52-06:00
050-005,GCT03317,CAT,D6T,2495.3637989,mi,2024-03-09T20:49:52-06:00,1424.4425284420001,h,2023-04-15T00:00Z,TRANSMISSÃO PS,U330-53156-2722,,,,9938.2433379548,usGal,2024-03-09T20:49:52-06:00,Monitor Compartment,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.,,,,0.0,h,2023-06-09T03:49:19-06:00,"Itaituba, Brazil 68180",2024-03-09T20:49:52-06:00
050-005,GCT03317,CAT,D6T,2495.3637989,mi,2024-03-09T20:49:52-06:00,1424.4425284420001,h,2023-04-15T00:00Z,COMANDO F TRAS DIR,U330-53156-2784,,,,9938.2433379548,usGal,2024-03-09T20:49:52-06:00,No Action Required,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de bujões magnéticos e informe caso detecte a presença de limalhas anormais.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar as horas do componente para melhor acompanhamento.",,,,0.0,h,2023-06-12T02:56:51-06:00,"Itaituba, Brazil 68180",2024-03-09T20:49:52-06:00
050-005,GCT03317,CAT,D6T,2495.3637989,mi,2024-03-09T20:49:52-06:00,1424.4425284420001,h,2023-04-15T00:00Z,COMANDO F TRAS ESQ,U330-53156-2717,,,,9938.2433379548,usGal,2024-03-09T20:49:52-06:00,No Action Required,Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Verificar horas do óleo e componente. Estão discrepantes.,,,,0.0,h,2023-06-09T03:47:35-06:00,"Itaituba, Brazil 68180",2024-03-09T20:49:52-06:00
050-005,GCT03317,CAT,D6T,2495.3637989,mi,2024-03-09T20:49:52-06:00,1424.4425284420001,h,2023-04-15T00:00Z,SISTEMA HIDRÁULICO,U330-53156-2778,,,,9938.2433379548,usGal,2024-03-09T20:49:52-06:00,Monitor Compartment,"Nível normal de desgaste. Óleo em condição de uso. Monitorar nos intervalos regulares.  Como boa prática, realize a inspeção de filtros e informe caso detecte a presença de contaminantes/limalhas.  Informar os dados quanto ao tipo de óleo utilizado para melhor avaliação.  Amostra anormal por faltar horas do óleo. Esta informação interfere na avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.",,,,0.0,h,2023-06-12T02:53:35-06:00,"Itaituba, Brazil 68180",2024-03-09T20:49:52-06:00
060-002,3F300703,CAT,730,28045.9529076,mi,2024-03-09T14:15:08-06:00,6902.202466202,h,2023-03-30T00:00Z,MOTOR,U060-53186-0302,,,,36519.225539865205,usGal,2024-03-09T14:15:08-06:00,Action Required,"Os teores de Ferro, Chumbo, Estanho e Cobre podem indicar desgastes nas camisas, eixos comandos, engrenagens, válvulas, arruelas de encostos, casquilhos e buchas. Houve degradação do lubrificante por queda da viscosidade em função da moderada presença de combustível. Verificar imediatamente limalhas no filtro, nível, pressão e histórico de complemento de óleo, vibrações e ruídos anormais.  Coletar nova amostra na metade do período normal de coleta.  Informar os resultados das verificações anteriores para melhor acompanhamento.",,,,1368.0,h,2023-07-10T08:08:37-06:00,"Itaituba, Brazil 68180",2024-03-09T18:00:05-06:00
021-006,HLW00800,CAT,352,1.6777017,mi,2024-03-10T01:30:57-06:00,3528.305044864,h,2023-03-26T00:00Z,RADIADOR,U060-53104-9020,,,,31984.353595356002,usGal,2024-03-10T01:30:57-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,0.0,h,2023-04-19T00:37:47-06:00,"Itaituba, Brazil 68180",2024-03-10T01:30:57-06:00
056-000,G5401129,CAT,CS54B,1346.510957,mi,2023-10-18T11:26:32-06:00,924.342683918,h,2023-03-15T00:00Z,RADIADOR,U060-53074-9079,,,,4010.6223199200003,usGal,2023-10-18T11:26:32-06:00,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,0.0,h,2023-03-17T00:37:52-06:00,"31, Souza, Belém - Pará, 66613-375, Brazil",2023-10-18T11:26:32-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-03-11T00:00Z,MOTOR,U330-53095-2277,,,,,,,Monitor Compartment,"Os teores de Ferro, Cobre, Cromo, Chumbo, Estanho, Alumínio e Silício podem ser consequência do período de amaciamento. Entretanto recomenda-se verificar presença de limalhas no filtro, ruidos anormais e danos em vedações.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Coletar nova amostra regularmente.",,,,0.0,h,2023-04-10T03:13:53-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-03-11T00:00Z,RADIADOR,U060-53103-9143,,,,,,,No Action Required,Líquido em condição de uso e nível normal de concentração. Monitorar nos intervalos regulares.  Informar o nome/modelo do líquido utilizado para melhor avaliação dos resultados.,,,,0.0,h,2023-04-18T01:48:18-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
021-008,RDE11058,CAT,313D,100.5999649,mi,2023-04-07T20:29:58-06:00,939.712418436,h,2023-03-11T00:00Z,COMANDO GIRO,U330-53095-2279,,,,,,,Monitor Compartment,Os teores de Ferro e Cromo podem indicar desgastes em engrenagens e rolamentos. Verificar na inspeção diária ruídos anormais. Na próxima revisão verificar presença de limalhas. Avaliar o modo de operação e aplicação do equipamento.  Informar o grau de viscosidade do óleo utilizado para melhor avaliação.  Primeira amostra do componente. São necessárias mais amostras para acompanhamento da tendência de desgaste.  Não é necessário trocar o óleo. Nova amostra em intervalo regular.,,,,0.0,h,2023-04-10T03:14:56-06:00,"Itaituba, Brazil 68180",2023-04-07T20:29:54-06:00
